Country,Break,Lat,Long,Wave_type,Direction,Bottom,Difficulty
usa,Myrtle Beach,33.60890197753906,-78.95462036132812,Beach break,Right & left,Sand,Beginners
usa,The Washout,32.66943740844727,-79.90425109863281,Beach break,Right & left,Sand,Beginners
usa,1st Street,36.83346939086914,-75.96994018554688,Beach break,Right,Sand,Beginners
usa,Assateague Island National Seashore,37.89063644409180,-75.34136199951172,Beach break,Right & left,Sand,Beginners
usa,Croatan,36.82199478149414,-75.96728515625000,Beach break,Right & left,Sand,Beginners
usa,Sandbridge,36.70517349243164,-75.92857360839844,Beach break,Right,Sand,Beginners
usa,Virginia Beach,36.85860824584961,-75.96908569335938,Beach break,Right & left,Sand,Beginners
usa,Alabama Point,30.26948356628418,-87.55702209472656,Breakwater / groyne,Right & left,Sand,Beginners
usa,West Pass,30.23719406127930,-87.73947906494140,Reef break,Right,Boulders,Beginners
usa,Cannons,27.60993003845215,-82.73666381835938,Point break,Right & left,Sand & Rock,Unknown
usa,Captiva Island,26.56703376770020,-82.20863342285156,Beach break,Right & left,Sand,Beginners
usa,North Jetty Venice,27.11536788940430,-82.46801757812500,Beach break,Right & left,Sand,Beginners
usa,Panama City Beach,30.17837333679199,-85.81970214843750,Beach break,Right & left,Sand,Beginners
usa,Pensacola Beach,30.32784271240234,-87.15454101562500,Beach break,Right,Sand,Unknown
usa,Sand Key,27.86153984069824,-82.84721374511719,Beach break,Right,Sand,Beginners
usa,St Andrews Park,30.12196731567383,-85.73387145996094,Point break,Right & left,Sand & Rock,Beginners
usa,Twin Piers,27.46112060546875,-82.69802856445312,Point break,Right & left,Sand,Unknown
usa,Fourchon,29.08649635314941,-90.22223663330078,Beach break,Right & left,Sand,Beginners
usa,Galveston - 37th street,29.28085899353027,-94.80033874511719,Breakwater / groyne,Right & left,Sand,Beginners
usa,Isla Blanca Beach Park,26.07343673706055,-97.15699005126953,Beach break,Right & left,Sand,Beginners
usa,Patky,27.70298385620117,-97.38281250000000,Beach break,Right & left,Sand,Beginners
usa,Edgewater Beach / Cleveland Pipeline,41.48823165893555,-81.74044799804688,Beach break,Right & left,Sand & Rock,Beginners
usa,North Point,43.76489639282227,-87.69566345214844,Reef break,Right & left,Sand & Rock,Intermediate surfer
usa,South Pier,43.04882049560547,-86.23718261718750,Beach break,Right & left,Sand,Beginners
usa,The Elbow,43.75431060791016,-87.69931030273438,Reef break,Right,Sand & Rock,Intermediate surfer
usa,VC,42.76449584960938,-87.77567291259766,Beach break,Right,Sand & Rock,Beginners
usa,Bananas,37.90376281738281,-122.66973114013672,Beach break,Right,Sand,Beginners
usa,Bolinas,37.90436172485352,-122.68598175048828,Beach break,Right & left,Sand & Rock,Beginners
usa,Cron,37.83039474487305,-122.53669738769531,Beach break,Right & left,Sand & Rock,Advanced surfer
usa,RCA,37.90993881225586,-122.72904205322266,Beach break,Right & left,Sand,Intermediate surfer
usa,Stinson,37.90045928955078,-122.64441680908203,Beach break,Right & left,Sand,Intermediate surfer
usa,Dead Man’s,37.78784942626953,-122.49329376220703,Reef break,Left,Rocky reef,Advanced surfer
usa,Ocean Beach - Noriega,37.75252914428711,-122.51129150390625,Beach break,Right & left,Sand,Advanced surfer
usa,Linda Mar,37.59492111206055,-122.50527954101562,Beach break,Right & left,Sand,Beginners
usa,Mavericks,37.49120330810547,-122.50107574462890,Reef break,Right,Rocky reef,Advanced surfer
usa,Princeton Jetty,37.49870681762695,-122.46983337402344,Beach break,Right & left,Sand,Beginners
usa,38th,36.95777893066406,-121.96723175048828,Point break,Right,Sand & Rock,Intermediate surfer
usa,Capitola Beach,36.97199249267578,-121.94921875000000,Rivermouth,Right,Sand & Rock,Beginners
usa,Cowells,36.95908355712891,-122.02377319335938,Reef break,Right,Sand & Rock,Beginners
usa,Manresa,36.93013381958008,-121.86241149902344,Beach break,Right & left,Sand,Beginners
usa,Pleasure Point,36.95400619506836,-121.97188568115234,Reef break,Right,Rocky reef,Intermediate surfer
usa,Steamer Lane,36.95057678222656,-122.02591705322266,Point break,Right,Sand & Rock,Intermediate surfer
usa,The Hook,36.94550323486328,-122.00317382812500,Point break,Right,Sand & Rock,Intermediate surfer
usa,The Rivermouth,36.96211624145508,-122.01222991943360,Rivermouth,Right & left,Sand,Intermediate surfer
usa,The Wharf,36.96144866943359,-122.02263641357422,Beach break,Right & left,Sand,Intermediate surfer
usa,Waddell Creek,37.09708786010742,-122.28546905517578,Reef break,Right & left,Sand & Rock,Beginners
usa,Wind and Sea,36.95419692993164,-121.97702026367188,Reef break,Right & left,Sand & Rock,Intermediate surfer
usa,Asilomar,36.62654876708984,-121.94000244140625,Reef break,Right & left,Sand,Intermediate surfer
usa,Big Sur,36.11458206176758,-121.61590576171875,Point break,Right,Sand & Rock,Advanced surfer
usa,Carmel by the Sea,36.41244125366211,-121.91528320312500,Beach break,Right & left,Sand,Beginners
usa,Del Monte Beach,36.60481262207031,-121.86944580078125,Beach break,Right & left,Sand,Beginners
usa,Cayucos,35.41983032226562,-120.88256835937500,Beach break,Right & left,Sand,Intermediate surfer
usa,Pismo beach ,35.13552856445312,-120.64503479003906,Beach break,Right & left,Sand,Intermediate surfer
usa,Campus Point,34.40421676635742,-119.84375762939453,Point break,Right,Sand & Rock,Intermediate surfer
usa,Gaviota,34.47021865844727,-120.22937774658203,Rivermouth,Right & left,Rocky reef,Intermediate surfer
usa,Sands,34.40867996215820,-119.87864685058594,Reef break,Right & left,Sand & Rock,Intermediate surfer
usa,Sandspit,34.40485763549805,-119.68770599365234,Breakwater / groyne,Right,Sand,Advanced surfer
usa,Summerland,34.41843414306641,-119.62027740478516,Reef break,Right,Rocky reef,Intermediate surfer
usa,Surf Beach,34.68330001831055,-120.61012268066406,Beach break,Right & left,Sand,Beginners
usa,Whalers Island,41.73942565917969,-124.18292999267578,Reef break,Right,Boulders,Advanced surfer
usa,Moonestone,41.02641296386719,-124.11233520507812,Beach break,Right & left,Sand,Beginners
usa,Patricks Point,41.13705825805664,-124.17640686035156,Point break,Left,Sand & Rock,Advanced surfer
usa,Caspar Beach,39.36093521118164,-123.81757354736328,Beach break,Right & left,Sand & Rock,Beginners
usa,Ballona Creek,33.96078491210938,-118.45776367187500,Breakwater / groyne,Left,Sand,Intermediate surfer
usa,Bay Street,34.00455474853516,-118.49269866943360,Beach break,Right & left,Sand,Beginners
usa,County Line,34.05136489868164,-118.96441650390625,Reef break,Right & left,Boulders,Intermediate surfer
usa,El Porto,33.90025329589844,-118.42199707031250,Beach break,Right & left,Sand,Intermediate surfer
usa,Fried Fish,34.04076385498047,-118.57289886474610,Point break,Right,Sand & Rock,Intermediate surfer
usa,Gillis,33.95037841796875,-118.44853210449219,Breakwater / groyne,Right & left,Sand & Rock,Intermediate surfer
usa,Hermosa Beach Pier,33.86148834228516,-118.40406036376953,Breakwater / groyne,Right & left,Sand,Intermediate surfer
usa,Indicator,33.77381515502930,-118.42901611328125,Reef break,Right & left,Boulders,Advanced surfer
usa,Jet Point,33.71902084350586,-118.32711029052734,Point break,Right & left,Sand,Intermediate surfer
usa,Leo Carrillo,34.04295349121094,-118.93369293212890,Reef break,Right,Boulders,Intermediate surfer
usa,Little Dume,34.00846099853516,-118.79345703125000,Point break,Right,Rocky reef,Intermediate surfer
usa,Malibu Point,34.02968597412109,-118.68058013916016,Reef break,Right,Sand,Intermediate surfer
usa,Manhattan Pier,33.88325881958008,-118.41392517089844,Breakwater / groyne,Right & left,Sand,Intermediate surfer
usa,Point Dume,34.00144195556641,-118.80435180664062,Point break,Right,Rocky reef,Advanced surfer
usa,Rat Beach,33.80332946777344,-118.39450836181640,Reef break,Right & left,Sand & Rock,Beginners
usa,Redondo Breakwater,33.85035324096680,-118.40116119384766,Breakwater / groyne,Left,Sand,Advanced surfer
usa,Seal Beach Jetty,33.73905181884766,-118.11787414550781,Rivermouth,Right & left,Sand,Intermediate surfer
usa,Shit Pipe,33.92787170410156,-118.43667602539062,Breakwater / groyne,Right & left,Boulders,Intermediate surfer
usa,Sunset,34.03779602050781,-118.55294799804688,Reef break,Right & left,Boulders,Beginners
usa,Toes Jetty,33.95641326904297,-118.45244598388672,Breakwater / groyne,Left,Sand,Beginners
usa,Topanga,34.03820419311523,-118.58222198486328,Point break,Right,Rocky reef,Intermediate surfer
usa,Venice Pier,33.97808456420898,-118.46813201904297,Beach break,Right & left,Sand,Intermediate surfer
usa,Zeros,34.04153060913086,-118.91631317138672,Point break,Right & left,Sand & Rock,Intermediate surfer
usa,Zuma classic,34.02787399291992,-118.84265899658203,Reef break,Right & left,Sand,Intermediate surfer
usa,28th st,33.61207199096680,-117.93231964111328,Breakwater / groyne,Right & left,Sand,Beginners
usa,40th St,33.61779785156250,-117.93800354003906,Breakwater / groyne,Left,Sand,Advanced surfer
usa,54th Street,33.62211608886719,-117.94595336914062,Beach break,Right & left,Sand,Beginners
usa,Balboa Pier,33.60582733154297,-117.92999267578125,Breakwater / groyne,Right & left,Sand,Intermediate surfer
usa,Blackies,33.58635330200195,-117.92724609375000,Beach break,Right,Sand,Beginners
usa,Bolsa Chica State Beach,33.69892120361328,-118.04981231689453,Beach break,Right,Sand,Beginners
usa,Brooks Street,33.53209304809570,-117.77895355224610,Reef break,Right & left,Rocky reef,Intermediate surfer
usa,Doheney State Beach,33.46080398559570,-117.68245697021484,Point break,Right & left,Sand & Rock,Beginners
usa,Goldenwest,33.66790390014648,-118.01789093017578,Beach break,Right,Sand,Beginners
usa,Huntington Beach,33.65531539916992,-118.00629425048828,Beach break,Right & left,Sand,Beginners
usa,Huntington St,33.65186691284180,-117.99686431884766,Beach break,Right & left,Sand,Intermediate surfer
usa,Huntington State Beach,33.63691711425781,-117.97462463378906,Beach break,Right & left,Sand,Intermediate surfer
usa,Magnolia St.,33.63829040527344,-117.97465515136719,Beach break,Right & left,Sand,Intermediate surfer
usa,Newland St.,33.64276885986328,-117.98248291015625,Beach break,Right & left,Sand,Intermediate surfer
usa,Newport Beach,33.61476135253906,-117.93908691406250,Beach break,Right & left,Sand & Rock,Beginners
usa,Pelican Point,33.57883834838867,-117.85124206542969,Point break,Right & left,Sand & Rock,Advanced surfer
usa,Salt Creek,33.48067092895508,-117.72576141357422,Reef break,Right & left,Boulders,Intermediate surfer
usa,Scotchman's Cove/3.5's/Panda Land,33.56510543823242,-117.83339691162110,Reef break,Right & left,Rocky reef,Advanced surfer
usa,Seal Beach,33.73404693603516,-118.11106872558594,Beach break,Right,Sand,Beginners
usa,Secret 3 Beach,33.57343673706055,-117.84553527832031,Reef break,Right & left,Boulders,Intermediate surfer
usa,The Wedge,33.59238815307617,-117.88227081298828,Breakwater / groyne,Left,Sand,Advanced surfer
usa,Barb Wires,33.38579940795898,-117.59950256347656,Point break,Right & left,Sand & Rock,Intermediate surfer
usa,Blacks Beach,32.90308380126953,-117.25622558593750,Beach break,Right & left,Sand,Advanced surfer
usa,Cottons,33.38795089721680,-117.60053253173828,Point break,Right & left,Sand & Rock,Intermediate surfer
usa,Garbage Beach / Sunsett Cliffs,32.71884536743164,-117.25708007812500,Reef break,Right,Rocky reef,Intermediate surfer
usa,Georges,33.01022720336914,-117.27967071533203,Beach break,Right & left,Sand,Beginners
usa,Grandview,33.07568359375000,-117.30913543701172,Beach break,Right & left,Sand,Beginners
usa,Imperial Beach,32.54681396484375,-117.13348388671875,Beach break,Right,Sand,Intermediate surfer
usa,Kiloma,32.93828201293945,-118.50175476074219,Beach break,Left,Rocky reef,Intermediate surfer
usa,La Jolla  Shores,32.85846328735352,-117.25703430175781,Beach break,Right,Sand,Beginners
usa,Little Waimea,32.66134262084961,-117.23716735839844,Reef break,Right & left,Sand & Rock,Intermediate surfer
usa,Lowers,33.38160705566406,-117.59029388427734,Point break,Right & left,Sand & Rock,Advanced surfer
usa,Ocean Beach,32.74844741821289,-117.25343322753906,Beach break,Right,Sand,Intermediate surfer
usa,Ocean Street,33.16277313232422,-117.35857391357422,Beach break,Right & left,Sand,Beginners
usa,Oceanside Harbor,33.20425796508789,-117.39630126953125,Beach break,Right & left,Sand,Intermediate surfer
usa,Oceanside Pier,33.19129562377930,-117.38912963867188,Beach break,Right & left,Sand,Beginners
usa,Old Man's,33.37055206298828,-117.56661987304688,Reef break,Right & left,Boulders,Intermediate surfer
usa,Santa Clara,32.78239440917969,-117.25348663330078,Beach break,Right & left,Sand,Beginners
usa,Scripps Pier ,32.86703491210938,-117.25732421875000,Beach break,Right,Sand,Intermediate surfer
usa,Seaside Reef,33.00131988525391,-117.28153991699219,Reef break,Right & left,Sand & Rock,Advanced surfer
usa,Steps,32.53491592407227,-117.12399291992188,Breakwater / groyne,Right & left,Sand,Unknown
usa,Tourmaline Surfing Park,32.80515670776367,-117.26255798339844,Reef break,Right & left,Sand & Rock,Beginners
usa,Trestles,33.38074874877930,-117.58572387695312,Reef break,Right & left,Rocky reef,Intermediate surfer
usa,Upper Trestles,33.38343811035156,-117.59744262695312,Point break,Right,Sand & Rock,Intermediate surfer
usa,C St.,34.27482604980469,-119.29311370849610,Point break,Right,Sand & Rock,Intermediate surfer
usa,Emma Wood,34.27817916870117,-119.30974578857422,Reef break,Right & left,Sand,Intermediate surfer
usa,Hollywood by the Sea,34.20019531250000,-119.25218963623047,Beach break,Right & left,Sand,Intermediate surfer
usa,Mondos,34.32174682617188,-119.37409210205078,Beach break,Right,Sand & Rock,Beginners
usa,Rincon,34.37282180786133,-119.47666168212890,Reef break,Right,Rocky reef,Intermediate surfer
usa,Ventura Fairgrounds,34.27353286743164,-119.29942321777344,Reef break,Right,Boulders,Intermediate surfer
usa,Ventura Pier,34.27299880981445,-119.29124450683594,Beach break,Right & left,Sand,Beginners
usa,Avenue U,45.98088836669922,-123.93695831298828,Beach break,Right & left,Sand,Beginners
usa,Bastendorf Beach,43.35476684570312,-124.35277557373047,Reef break,Right,Boulders,Beginners
usa,Battle Rock,42.48830032348633,-124.45312500000000,Beach break,Right,Sand & Rock,Intermediate surfer
usa,Devils Point,45.97632598876953,-123.95264434814453,Point break,Right & left,Sand & Rock,Advanced surfer
usa,Devils Ridge,45.97650527954102,-123.94284820556640,Beach break,Right & left,Sand & Rock,Intermediate surfer
usa,Indian Beach,45.93055725097656,-123.97899627685547,Point break,Left,Sand,Beginners
usa,Ocean Vista,45.97650527954102,-123.93945312500000,Beach break,Right & left,Sand & Rock,Unknown
usa,Otter Rock,44.73502731323242,-124.08782958984375,Reef break,Right & left,Sand,Beginners
usa,Short Sands,45.75955963134766,-123.96822357177734,Beach break,Right & left,Sand,Intermediate surfer
usa,The Cove,45.97710418701172,-123.94067382812500,Beach break,Right & left,Sand,Beginners
usa,The Port,42.04352569580078,-124.26949310302734,Beach break,Right & left,Sand & Rock,Intermediate surfer
usa,Turn Arounds,45.20260238647461,-123.96938323974610,Beach break,Right & left,Sand,Intermediate surfer
usa,La Push,47.90748214721680,-124.64013671875000,Rivermouth,Right & left,Sand,Intermediate surfer
usa,Long Beach Peninsula,46.59197998046875,-124.08370971679688,Beach break,Right & left,Sand,Beginners
usa,Makah Bay,48.31475067138672,-124.69688415527344,Beach break,Right,Sand,Intermediate surfer
usa,Westport,46.88743591308594,-124.10447692871094,Beach break,Right & left,Unknown,Intermediate surfer
argentina,La Esco,-38.58195114135742,-58.70809936523438,Point break,Left,Sand,Intermediate surfer
argentina,La Larga,-37.83239364624023,-57.49443817138672,Beach break,Right & left,Sand & Rock,Intermediate surfer
argentina,Miramar,-38.27490615844727,-57.82894134521484,Beach break,Right & left,Sand,Beginners
argentina,Playa Grande,-38.02910232543945,-57.53142166137695,Beach break,Right & left,Sand,Intermediate surfer
argentina,Waikiki-Punta Mogotes,-38.07971572875977,-57.53823089599609,Beach break,Right & left,Sand & Rock,Beginners
argentina,Rada Tilly,-45.92527008056641,-67.55013275146484,Beach break,Right & left,Sand,Beginners
brazil,Pratigi,-13.53519535064697,-38.93091201782227,Beach break,Right & left,Sand,Intermediate surfer
brazil,Stella,-12.93572139739990,-38.32473373413086,Beach break,Right & left,Sand,Intermediate surfer
brazil,Icaraí,-3.67103910446167,-38.66809844970703,Beach break,Right & left,Sand & Rock,Beginners
brazil,Jericoacoara,-2.79388260841370,-40.52070999145508,Point break,Right,Sand,Beginners
brazil,Praia do Futuro,-3.73360753059387,-38.45409011840820,Beach break,Right & left,Sand,Intermediate surfer
brazil,Praia Bela,-7.34748506546021,-34.80125427246094,Beach break,Right & left,Boulders,Unknown
brazil,Direitas,-25.89059638977051,-48.56003189086914,Point break,Right,Sand & Rock,Intermediate surfer
brazil,Maracaipe,-8.45437431335449,-34.98287200927734,Reef break,Right & left,Sand,Advanced surfer
brazil,Paiva,-8.28636741638184,-34.95032119750977,Beach break,Right & left,Sand,Intermediate surfer
brazil,Arpoador,-22.99166107177734,-43.19618225097656,Beach break,Right & left,Sand,Beginners
brazil,Barra da Tijuca,-23.02444839477539,-43.41093063354492,Beach break,Right & left,Sand,Beginners
brazil,Ipanema,-22.99063491821289,-43.20922851562500,Beach break,Right & left,Sand,Beginners
brazil,Itaúna,-22.93618392944336,-42.48505401611328,Beach break,Right & left,Sand,Intermediate surfer
brazil,Pecado,-22.41578865051270,-41.81636810302734,Beach break,Right & left,Boulders,Beginners
brazil,Praia da Macumba,-23.05130195617676,-43.46775054931641,Beach break,Right & left,Sand,Beginners
brazil,Praia do Diabo,-22.99024009704590,-43.18772888183594,Beach break,Right & left,Sand & Rock,Beginners
brazil,Praia da Pipa,-6.19954872131348,-35.07110595703125,Reef break,Right,Sand & Rock,Intermediate surfer
brazil,Imbituba,-28.25283050537109,-48.66737365722656,Beach break,Right & left,Sand,Beginners
brazil,Joaquina Beach,-27.63927078247070,-48.45262527465820,Beach break,Left,Sand & Rock,Intermediate surfer
brazil,Praia Brava,-26.94797134399414,-48.62471389770508,Beach break,Right & left,Sand,Intermediate surfer
brazil,Praia Sul,-28.34268760681152,-48.70745849609375,Reef break,Right & left,Sand,Intermediate surfer
brazil,Praia Vila,-28.24284934997559,-48.65329742431641,Beach break,Right & left,Sand,Intermediate surfer
brazil,Maresias,-23.79351234436035,-45.56957244873047,Beach break,Right & left,Sand,Intermediate surfer
brazil,Pitangueras (Maluf),-24.00123023986816,-46.26192474365234,Beach break,Right & left,Sand,Beginners
brazil,Quebra Mar,-23.96884155273438,-46.34908676147461,Beach break,Right & left,Sand,Intermediate surfer
brazil,Tombo,-24.01459693908691,-46.27284622192383,Beach break,Right & left,Sand,Intermediate surfer
chile,Los Molles,-32.27431106567383,-71.49833679199219,Beach break,Right & left,Boulders,Beginners
chile,Pichilemu,-34.38877868652344,-72.02636718750000,Point break,Left,Sand & Rock,Intermediate surfer
chile,Punta Delicada,-37.05113601684570,-73.46021270751953,Point break,Right,Sand,Intermediate surfer
chile,Santo Domingo,-33.66606903076172,-71.65283203125000,Beach break,Right & left,Sand,Beginners
chile,Desembocadura Rio Maullin,-41.60049057006836,-73.67217254638672,Point break,Right,Sand,Beginners
chile,Faro Corona,-41.78232192993164,-73.87747955322266,Reef break,Left,Rocky reef,Intermediate surfer
chile,Faro inio,-43.35646438598633,-74.13449096679688,Beach break,Right & left,Sand,Beginners
chile,Playa Inio,-43.36743545532227,-74.12814331054688,Beach break,Right & left,Sand,Beginners
chile,Puerto Godoy,-41.56687545776367,-73.77244567871094,Point break,Right,Sand & Rock,Beginners
chile,Punta Cuchillo,-46.96713256835938,-74.07980346679688,Point break,Right,Sand,Intermediate surfer
chile,River Link,-43.42291259765625,-73.07741546630860,Point break,Left,Rocky reef,Intermediate surfer
ecuador,Carola,-0.89045757055283,-89.61479187011719,Reef break,Right & left,Rocky reef,Advanced surfer
ecuador,Cerro Gallina,-0.73605686426163,-90.45239257812500,Reef break,Left,Rocky reef,Intermediate surfer
ecuador,La Loberia,-0.96606445312500,-89.53376770019531,Reef break,Right & left,Rocky reef,Advanced surfer
ecuador,The Point,-0.75230151414871,-90.30812835693360,Reef break,Left,Boulders,Intermediate surfer
ecuador,La Rinconada,-1.71755814552307,-80.80410003662110,Reef break,Right & left,Coral reef,Intermediate surfer
ecuador,Ayampe,-1.67380356788635,-80.80993652343750,Beach break,Right & left,Sand,Intermediate surfer
ecuador,Canoa,-0.47378000617027,-80.45322418212890,Beach break,Right,Sand,Intermediate surfer
peru,Cerro Azul,-13.02479553222656,-76.49179077148438,Point break,Left,Rocky reef,Intermediate surfer
peru,Playa Waikiki,-12.12882041931152,-77.03679656982422,Beach break,Right & left,Boulders,Beginners
peru,Punta Rocas,-12.35898876190186,-76.81690216064453,Reef break,Right,Boulders,Intermediate surfer
peru,San Bartolo,-12.38846111297607,-76.78606414794922,Beach break,Right & left,Boulders,Beginners
peru,Villa,-12.22091102600098,-77.00274658203125,Reef break,Right,Boulders,Advanced surfer
peru,Bermejo,-10.56096076965332,-77.91426849365234,Point break,Left,Sand,Beginners
peru,Chicama,-7.70398473739624,-79.44580078125000,Point break,Left,Sand & Rock,Unknown
peru,Lobitos,-4.44944715499878,-81.29179382324219,Reef break,Left,Sand & Rock,Intermediate surfer
peru,Mancora,-4.10365724563599,-81.07601165771484,Reef break,Left,Rocky reef,Beginners
peru,Pacasmayo,-7.41030359268188,-79.58100891113281,Point break,Left,Sand,Beginners
peru,Mejia,-17.06859970092773,-71.95289611816406,Beach break,Right & left,Boulders,Beginners
peru,San Gallan Island,-13.84874725341797,-76.45935058593750,Point break,Right,Unknown,Advanced surfer
uruguay,La Aguada,-34.63603210449219,-54.14749145507812,Beach break,Right & left,Sand,Beginners
uruguay,La Boca,-34.91841506958008,-54.86540222167969,Rivermouth,Right & left,Sand,Intermediate surfer
uruguay,Playa el Emir,-34.96256637573242,-54.94002914428711,Beach break,Right,Sand,Intermediate surfer
