Country,Break,Lat,Long,Wave_type,Direction,Bottom,Difficulty,Fixed
usa,the_jetty_at_ditch_plains,41.03958129882812,-71.91426849365234,Breakwater / groyne,Left,Sand & Rock,Intermediate surfer,N
usa,tobay,40.61030197143555,-73.41854095458984,Beach break,Left,Sand,Advanced surfer,N
usa,frisco,35.22557067871094,-75.63091278076172,Beach break,Right & left,Sand,Beginners,N
usa,frying_pan_banks,33.84304428100586,-77.96156311035156,Point break,Left,Sand,Beginners,N
usa,jennettes_pier,35.94243621826172,-75.61563110351562,Beach break,Right & left,Sand,Intermediate surfer,N
usa,kill_devil_hills,36.02910995483398,-75.67245483398438,Beach break,Right & left,Sand,Beginners,N
usa,masonboro_island,34.15102386474609,-77.83504486083984,Beach break,Right & left,Sand,Intermediate surfer,N
usa,nags_head,35.93909835815430,-75.61408996582031,Beach break,Right & left,Sand,Beginners,N
usa,north_cb,34.02989959716797,-77.90679931640625,Beach break,Right & left,Sand,Intermediate surfer,N
usa,north_end_wrightsville_beach,34.20669174194336,-77.79418945312500,Beach break,Right,Sand,Intermediate surfer,N
usa,north_topsail_beach_2nd_access,34.49311828613281,-77.41619110107422,Beach break,Right & left,Sand,Intermediate surfer,N
usa,north-end_fort_fisher,34.01624298095703,-77.91503906250000,Beach break,Left,Sand,Beginners,N
usa,pea_island,35.71691131591797,-75.49223327636719,Beach break,Right & left,Sand,Beginners,N
usa,surf_city_pier,34.42446899414062,-77.54441833496094,Beach break,Right & left,Sand,Intermediate surfer,N
usa,topsail,34.38764572143555,-77.62184143066406,Beach break,Right & left,Sand & Rock,Beginners,N
usa,uncle_joes,36.34776306152344,-75.81639099121094,Beach break,Right & left,Sand,Intermediate surfer,N
usa,block_island,41.19205093383789,-71.56438446044922,Beach break,Right & left,Sand & Rock,Intermediate surfer,N
usa,dickies,41.32393264770508,-71.79476165771484,Beach break,Right & left,Sand,Intermediate surfer,N
usa,dunes_,41.44086074829102,-71.44318389892578,Beach break,Right & left,Sand & Rock,Intermediate surfer,N
usa,first_beach,41.48684692382812,-71.29319763183594,Beach break,Right & left,Sand,Beginners,N
usa,lighthouse,41.36212158203125,-71.47958374023438,Point break,Right,Boulders,Advanced surfer,N
usa,narragansett_town_beach,41.43834686279297,-71.44825744628906,Beach break,Right & left,Sand & Rock,Beginners,N
usa,point_panic,41.32558441162109,-71.75393676757812,Point break,Left,Rocky reef,Intermediate surfer,N
usa,second_beach,41.48774719238281,-71.26419067382812,Beach break,Right,Sand & Rock,Beginners,N
usa,tuckies,41.47900390625000,-71.27371978759766,Reef break,Right & left,Rocky reef,Advanced surfer,N
usa,burkes_beach,32.19258499145508,-80.69552612304688,Beach break,Right,Sand,Beginners,N
usa,garden_city_beach,33.51391983032227,-79.02465820312500,Beach break,Right & left,Sand,Intermediate surfer,N
usa,iop,32.78034591674805,-79.76074218750000,Beach break,Right & left,Sand,Beginners,N
usa,myrtle_beach,33.60890197753906,-78.95462036132812,Beach break,Right & left,Sand,Beginners,N
usa,the_washout,32.66943740844727,-79.90425109863281,Beach break,Right & left,Sand,Beginners,N
usa,1st_street,36.83346939086914,-75.96994018554688,Beach break,Right,Sand,Beginners,N
usa,assateague_island_national_seashore,37.89063644409180,-75.34136199951172,Beach break,Right & left,Sand,Beginners,N
usa,croatan,36.82199478149414,-75.96728515625000,Beach break,Right & left,Sand,Beginners,N
usa,sandbridge,36.70517349243164,-75.92857360839844,Beach break,Right,Sand,Beginners,N
usa,virginia_beach,36.85860824584961,-75.96908569335938,Beach break,Right & left,Sand,Beginners,N
usa,alabama_point,30.26948356628418,-87.55702209472656,Breakwater / groyne,Right & left,Sand,Beginners,N
usa,west_pass,30.23719406127930,-87.73947906494140,Reef break,Right,Boulders,Beginners,N
usa,cannons,27.60993003845215,-82.73666381835938,Point break,Right & left,Sand & Rock,Unknown,N
usa,captiva_island,26.56703376770020,-82.20863342285156,Beach break,Right & left,Sand,Beginners,N
usa,north_jetty_venice,27.11536788940430,-82.46801757812500,Beach break,Right & left,Sand,Beginners,N
usa,panama_city_beach,30.17837333679199,-85.81970214843750,Beach break,Right & left,Sand,Beginners,N
usa,pensacola_beach,30.32784271240234,-87.15454101562500,Beach break,Right,Sand,Unknown,N
usa,sand_key,27.86153984069824,-82.84721374511719,Beach break,Right,Sand,Beginners,N
usa,st_andrews_park,30.12196731567383,-85.73387145996094,Point break,Right & left,Sand & Rock,Beginners,N
usa,twin_piers,27.46112060546875,-82.69802856445312,Point break,Right & left,Sand,Unknown,N
usa,fourchon,29.08649635314941,-90.22223663330078,Beach break,Right & left,Sand,Beginners,N
usa,galveston_-_37th_street,29.28085899353027,-94.80033874511719,Breakwater / groyne,Right & left,Sand,Beginners,N
usa,isla_blanca_beach_park,26.07343673706055,-97.15699005126953,Beach break,Right & left,Sand,Beginners,N
usa,patky,27.70298385620117,-97.38281250000000,Beach break,Right & left,Sand,Beginners,N
usa,edgewater_beach_/_cleveland_pipeline,41.48823165893555,-81.74044799804688,Beach break,Right & left,Sand & Rock,Beginners,N
usa,north_point,43.76489639282227,-87.69566345214844,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
usa,south_pier,43.04882049560547,-86.23718261718750,Beach break,Right & left,Sand,Beginners,N
usa,the_elbow,43.75431060791016,-87.69931030273438,Reef break,Right,Sand & Rock,Intermediate surfer,N
usa,vc,42.76449584960938,-87.77567291259766,Beach break,Right,Sand & Rock,Beginners,N
usa,bananas,37.90376281738281,-122.66973114013672,Beach break,Right,Sand,Beginners,N
usa,bolinas,37.90436172485352,-122.68598175048828,Beach break,Right & left,Sand & Rock,Beginners,N
usa,cron,37.83039474487305,-122.53669738769531,Beach break,Right & left,Sand & Rock,Advanced surfer,N
usa,rca,37.90993881225586,-122.72904205322266,Beach break,Right & left,Sand,Intermediate surfer,N
usa,stinson,37.90045928955078,-122.64441680908203,Beach break,Right & left,Sand,Intermediate surfer,N
usa,dead_man’s,37.78784942626953,-122.49329376220703,Reef break,Left,Rocky reef,Advanced surfer,N
usa,ocean_beach_-_noriega,37.75252914428711,-122.51129150390625,Beach break,Right & left,Sand,Advanced surfer,N
usa,linda_mar,37.59492111206055,-122.50527954101562,Beach break,Right & left,Sand,Beginners,N
usa,mavericks,37.49120330810547,-122.50107574462890,Reef break,Right,Rocky reef,Advanced surfer,N
usa,princeton_jetty,37.49870681762695,-122.46983337402344,Beach break,Right & left,Sand,Beginners,N
usa,38th,36.95777893066406,-121.96723175048828,Point break,Right,Sand & Rock,Intermediate surfer,N
usa,capitola_beach,36.97199249267578,-121.94921875000000,Rivermouth,Right,Sand & Rock,Beginners,N
usa,cowells,36.95908355712891,-122.02377319335938,Reef break,Right,Sand & Rock,Beginners,N
usa,manresa,36.93013381958008,-121.86241149902344,Beach break,Right & left,Sand,Beginners,N
usa,pleasure_point,36.95400619506836,-121.97188568115234,Reef break,Right,Rocky reef,Intermediate surfer,N
usa,steamer_lane,36.95057678222656,-122.02591705322266,Point break,Right,Sand & Rock,Intermediate surfer,N
usa,the_hook,36.94550323486328,-122.00317382812500,Point break,Right,Sand & Rock,Intermediate surfer,N
usa,the_rivermouth,36.96211624145508,-122.01222991943360,Rivermouth,Right & left,Sand,Intermediate surfer,N
usa,the_wharf,36.96144866943359,-122.02263641357422,Beach break,Right & left,Sand,Intermediate surfer,N
usa,waddell_creek,37.09708786010742,-122.28546905517578,Reef break,Right & left,Sand & Rock,Beginners,N
usa,wind_and_sea,36.95419692993164,-121.97702026367188,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
usa,asilomar,36.62654876708984,-121.94000244140625,Reef break,Right & left,Sand,Intermediate surfer,N
usa,big_sur,36.11458206176758,-121.61590576171875,Point break,Right,Sand & Rock,Advanced surfer,N
usa,carmel_by_the_sea,36.41244125366211,-121.91528320312500,Beach break,Right & left,Sand,Beginners,N
usa,del_monte_beach,36.60481262207031,-121.86944580078125,Beach break,Right & left,Sand,Beginners,N
usa,cayucos,35.41983032226562,-120.88256835937500,Beach break,Right & left,Sand,Intermediate surfer,N
usa,pismo_beach_,35.13552856445312,-120.64503479003906,Beach break,Right & left,Sand,Intermediate surfer,N
usa,campus_point,34.40421676635742,-119.84375762939453,Point break,Right,Sand & Rock,Intermediate surfer,N
usa,gaviota,34.47021865844727,-120.22937774658203,Rivermouth,Right & left,Rocky reef,Intermediate surfer,N
usa,sands,34.40867996215820,-119.87864685058594,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
usa,sandspit,34.40485763549805,-119.68770599365234,Breakwater / groyne,Right,Sand,Advanced surfer,N
usa,summerland,34.41843414306641,-119.62027740478516,Reef break,Right,Rocky reef,Intermediate surfer,N
usa,surf_beach,34.68330001831055,-120.61012268066406,Beach break,Right & left,Sand,Beginners,N
usa,whalers_island,41.73942565917969,-124.18292999267578,Reef break,Right,Boulders,Advanced surfer,N
usa,moonestone,41.02641296386719,-124.11233520507812,Beach break,Right & left,Sand,Beginners,N
usa,patricks_point,41.13705825805664,-124.17640686035156,Point break,Left,Sand & Rock,Advanced surfer,N
usa,caspar_beach,39.36093521118164,-123.81757354736328,Beach break,Right & left,Sand & Rock,Beginners,N
usa,ballona_creek,33.96078491210938,-118.45776367187500,Breakwater / groyne,Left,Sand,Intermediate surfer,N
usa,bay_street,34.00455474853516,-118.49269866943360,Beach break,Right & left,Sand,Beginners,N
usa,county_line,34.05136489868164,-118.96441650390625,Reef break,Right & left,Boulders,Intermediate surfer,N
usa,el_porto,33.90025329589844,-118.42199707031250,Beach break,Right & left,Sand,Intermediate surfer,N
usa,fried_fish,34.04076385498047,-118.57289886474610,Point break,Right,Sand & Rock,Intermediate surfer,N
usa,gillis,33.95037841796875,-118.44853210449219,Breakwater / groyne,Right & left,Sand & Rock,Intermediate surfer,N
usa,hermosa_beach_pier,33.86148834228516,-118.40406036376953,Breakwater / groyne,Right & left,Sand,Intermediate surfer,N
usa,indicator,33.77381515502930,-118.42901611328125,Reef break,Right & left,Boulders,Advanced surfer,N
usa,jet_point,33.71902084350586,-118.32711029052734,Point break,Right & left,Sand,Intermediate surfer,N
usa,leo_carrillo,34.04295349121094,-118.93369293212890,Reef break,Right,Boulders,Intermediate surfer,N
usa,little_dume,34.00846099853516,-118.79345703125000,Point break,Right,Rocky reef,Intermediate surfer,N
usa,malibu_point,34.02968597412109,-118.68058013916016,Reef break,Right,Sand,Intermediate surfer,N
usa,manhattan_pier,33.88325881958008,-118.41392517089844,Breakwater / groyne,Right & left,Sand,Intermediate surfer,N
usa,point_dume,34.00144195556641,-118.80435180664062,Point break,Right,Rocky reef,Advanced surfer,N
usa,rat_beach,33.80332946777344,-118.39450836181640,Reef break,Right & left,Sand & Rock,Beginners,N
usa,redondo_breakwater,33.85035324096680,-118.40116119384766,Breakwater / groyne,Left,Sand,Advanced surfer,N
usa,seal_beach_jetty,33.73905181884766,-118.11787414550781,Rivermouth,Right & left,Sand,Intermediate surfer,N
usa,shit_pipe,33.92787170410156,-118.43667602539062,Breakwater / groyne,Right & left,Boulders,Intermediate surfer,N
usa,sunset,34.03779602050781,-118.55294799804688,Reef break,Right & left,Boulders,Beginners,N
usa,toes_jetty,33.95641326904297,-118.45244598388672,Breakwater / groyne,Left,Sand,Beginners,N
usa,topanga,34.03820419311523,-118.58222198486328,Point break,Right,Rocky reef,Intermediate surfer,N
usa,venice_pier,33.97808456420898,-118.46813201904297,Beach break,Right & left,Sand,Intermediate surfer,N
usa,zeros,34.04153060913086,-118.91631317138672,Point break,Right & left,Sand & Rock,Intermediate surfer,N
usa,zuma_classic,34.02787399291992,-118.84265899658203,Reef break,Right & left,Sand,Intermediate surfer,N
usa,28th_st,33.61207199096680,-117.93231964111328,Breakwater / groyne,Right & left,Sand,Beginners,N
usa,40th_st,33.61779785156250,-117.93800354003906,Breakwater / groyne,Left,Sand,Advanced surfer,N
usa,54th_street,33.62211608886719,-117.94595336914062,Beach break,Right & left,Sand,Beginners,N
usa,balboa_pier,33.60582733154297,-117.92999267578125,Breakwater / groyne,Right & left,Sand,Intermediate surfer,N
usa,blackies,33.58635330200195,-117.92724609375000,Beach break,Right,Sand,Beginners,N
usa,bolsa_chica_state_beach,33.69892120361328,-118.04981231689453,Beach break,Right,Sand,Beginners,N
usa,brooks_street,33.53209304809570,-117.77895355224610,Reef break,Right & left,Rocky reef,Intermediate surfer,N
usa,doheney_state_beach,33.46080398559570,-117.68245697021484,Point break,Right & left,Sand & Rock,Beginners,N
usa,goldenwest,33.66790390014648,-118.01789093017578,Beach break,Right,Sand,Beginners,N
usa,huntington_beach,33.65531539916992,-118.00629425048828,Beach break,Right & left,Sand,Beginners,N
usa,huntington_st,33.65186691284180,-117.99686431884766,Beach break,Right & left,Sand,Intermediate surfer,N
usa,huntington_state_beach,33.63691711425781,-117.97462463378906,Beach break,Right & left,Sand,Intermediate surfer,N
usa,magnolia_st.,33.63829040527344,-117.97465515136719,Beach break,Right & left,Sand,Intermediate surfer,N
usa,newland_st.,33.64276885986328,-117.98248291015625,Beach break,Right & left,Sand,Intermediate surfer,N
usa,newport_beach,33.61476135253906,-117.93908691406250,Beach break,Right & left,Sand & Rock,Beginners,N
usa,pelican_point,33.57883834838867,-117.85124206542969,Point break,Right & left,Sand & Rock,Advanced surfer,N
usa,salt_creek,33.48067092895508,-117.72576141357422,Reef break,Right & left,Boulders,Intermediate surfer,N
usa,scotchmans_cove/3.5s/panda_land,33.56510543823242,-117.83339691162110,Reef break,Right & left,Rocky reef,Advanced surfer,N
usa,seal_beach,33.73404693603516,-118.11106872558594,Beach break,Right,Sand,Beginners,N
usa,secret_3_beach,33.57343673706055,-117.84553527832031,Reef break,Right & left,Boulders,Intermediate surfer,N
usa,the_wedge,33.59238815307617,-117.88227081298828,Breakwater / groyne,Left,Sand,Advanced surfer,N
usa,barb_wires,33.38579940795898,-117.59950256347656,Point break,Right & left,Sand & Rock,Intermediate surfer,N
usa,blacks_beach,32.90308380126953,-117.25622558593750,Beach break,Right & left,Sand,Advanced surfer,N
usa,cottons,33.38795089721680,-117.60053253173828,Point break,Right & left,Sand & Rock,Intermediate surfer,N
usa,garbage_beach_/_sunsett_cliffs,32.71884536743164,-117.25708007812500,Reef break,Right,Rocky reef,Intermediate surfer,N
usa,georges,33.01022720336914,-117.27967071533203,Beach break,Right & left,Sand,Beginners,N
usa,grandview,33.07568359375000,-117.30913543701172,Beach break,Right & left,Sand,Beginners,N
usa,imperial_beach,32.54681396484375,-117.13348388671875,Beach break,Right,Sand,Intermediate surfer,N
usa,kiloma,32.93828201293945,-118.50175476074219,Beach break,Left,Rocky reef,Intermediate surfer,N
usa,la_jolla__shores,32.85846328735352,-117.25703430175781,Beach break,Right,Sand,Beginners,N
usa,little_waimea,32.66134262084961,-117.23716735839844,Reef break,Right & left,Sand & Rock,Intermediate surfer,N
usa,lowers,33.38160705566406,-117.59029388427734,Point break,Right & left,Sand & Rock,Advanced surfer,N
usa,ocean_beach,32.74844741821289,-117.25343322753906,Beach break,Right,Sand,Intermediate surfer,N
usa,ocean_street,33.16277313232422,-117.35857391357422,Beach break,Right & left,Sand,Beginners,N
usa,oceanside_harbor,33.20425796508789,-117.39630126953125,Beach break,Right & left,Sand,Intermediate surfer,N
usa,oceanside_pier,33.19129562377930,-117.38912963867188,Beach break,Right & left,Sand,Beginners,N
usa,old_mans,33.37055206298828,-117.56661987304688,Reef break,Right & left,Boulders,Intermediate surfer,N
usa,santa_clara,32.78239440917969,-117.25348663330078,Beach break,Right & left,Sand,Beginners,N
usa,scripps_pier_,32.86703491210938,-117.25732421875000,Beach break,Right,Sand,Intermediate surfer,N
usa,seaside_reef,33.00131988525391,-117.28153991699219,Reef break,Right & left,Sand & Rock,Advanced surfer,N
usa,steps,32.53491592407227,-117.12399291992188,Breakwater / groyne,Right & left,Sand,Unknown,N
usa,tourmaline_surfing_park,32.80515670776367,-117.26255798339844,Reef break,Right & left,Sand & Rock,Beginners,N
usa,trestles,33.38074874877930,-117.58572387695312,Reef break,Right & left,Rocky reef,Intermediate surfer,N
usa,upper_trestles,33.38343811035156,-117.59744262695312,Point break,Right,Sand & Rock,Intermediate surfer,N
usa,c_st.,34.27482604980469,-119.29311370849610,Point break,Right,Sand & Rock,Intermediate surfer,N
usa,emma_wood,34.27817916870117,-119.30974578857422,Reef break,Right & left,Sand,Intermediate surfer,N
usa,hollywood_by_the_sea,34.20019531250000,-119.25218963623047,Beach break,Right & left,Sand,Intermediate surfer,N
usa,mondos,34.32174682617188,-119.37409210205078,Beach break,Right,Sand & Rock,Beginners,N
usa,rincon,34.37282180786133,-119.47666168212890,Reef break,Right,Rocky reef,Intermediate surfer,N
usa,ventura_fairgrounds,34.27353286743164,-119.29942321777344,Reef break,Right,Boulders,Intermediate surfer,N
usa,ventura_pier,34.27299880981445,-119.29124450683594,Beach break,Right & left,Sand,Beginners,N
usa,avenue_u,45.98088836669922,-123.93695831298828,Beach break,Right & left,Sand,Beginners,N
usa,bastendorf_beach,43.35476684570312,-124.35277557373047,Reef break,Right,Boulders,Beginners,N
usa,battle_rock,42.48830032348633,-124.45312500000000,Beach break,Right,Sand & Rock,Intermediate surfer,N
usa,devils_point,45.97632598876953,-123.95264434814453,Point break,Right & left,Sand & Rock,Advanced surfer,N
usa,devils_ridge,45.97650527954102,-123.94284820556640,Beach break,Right & left,Sand & Rock,Intermediate surfer,N
usa,indian_beach,45.93055725097656,-123.97899627685547,Point break,Left,Sand,Beginners,N
usa,ocean_vista,45.97650527954102,-123.93945312500000,Beach break,Right & left,Sand & Rock,Unknown,N
usa,otter_rock,44.73502731323242,-124.08782958984375,Reef break,Right & left,Sand,Beginners,N
usa,short_sands,45.75955963134766,-123.96822357177734,Beach break,Right & left,Sand,Intermediate surfer,N
usa,the_cove,45.97710418701172,-123.94067382812500,Beach break,Right & left,Sand,Beginners,N
usa,the_port,42.04352569580078,-124.26949310302734,Beach break,Right & left,Sand & Rock,Intermediate surfer,N
usa,turn_arounds,45.20260238647461,-123.96938323974610,Beach break,Right & left,Sand,Intermediate surfer,N
usa,la_push,47.90748214721680,-124.64013671875000,Rivermouth,Right & left,Sand,Intermediate surfer,N
usa,long_beach_peninsula,46.59197998046875,-124.08370971679688,Beach break,Right & left,Sand,Beginners,N
usa,makah_bay,48.31475067138672,-124.69688415527344,Beach break,Right,Sand,Intermediate surfer,N
usa,westport,46.88743591308594,-124.10447692871094,Beach break,Right & left,Unknown,Intermediate surfer,N
argentina,la_esco,-38.58195114135742,-58.70809936523438,Point break,Left,Sand,Intermediate surfer,N
argentina,la_larga,-37.83239364624023,-57.49443817138672,Beach break,Right & left,Sand & Rock,Intermediate surfer,N
argentina,miramar,-38.27490615844727,-57.82894134521484,Beach break,Right & left,Sand,Beginners,N
argentina,playa_grande,-38.02910232543945,-57.53142166137695,Beach break,Right & left,Sand,Intermediate surfer,N
argentina,waikiki-punta_mogotes,-38.07971572875977,-57.53823089599609,Beach break,Right & left,Sand & Rock,Beginners,N
argentina,rada_tilly,-45.92527008056641,-67.55013275146484,Beach break,Right & left,Sand,Beginners,N
brazil,pratigi,-13.53519535064697,-38.93091201782227,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,stella,-12.93572139739990,-38.32473373413086,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,icaraí,-3.67103910446167,-38.66809844970703,Beach break,Right & left,Sand & Rock,Beginners,N
brazil,jericoacoara,-2.79388260841370,-40.52070999145508,Point break,Right,Sand,Beginners,N
brazil,praia_do_futuro,-3.73360753059387,-38.45409011840820,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,praia_bela,-7.34748506546021,-34.80125427246094,Beach break,Right & left,Boulders,Unknown,N
brazil,direitas,-25.89059638977051,-48.56003189086914,Point break,Right,Sand & Rock,Intermediate surfer,N
brazil,maracaipe,-8.45437431335449,-34.98287200927734,Reef break,Right & left,Sand,Advanced surfer,N
brazil,paiva,-8.28636741638184,-34.95032119750977,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,arpoador,-22.99166107177734,-43.19618225097656,Beach break,Right & left,Sand,Beginners,N
brazil,barra_da_tijuca,-23.02444839477539,-43.41093063354492,Beach break,Right & left,Sand,Beginners,N
brazil,ipanema,-22.99063491821289,-43.20922851562500,Beach break,Right & left,Sand,Beginners,N
brazil,itaúna,-22.93618392944336,-42.48505401611328,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,pecado,-22.41578865051270,-41.81636810302734,Beach break,Right & left,Boulders,Beginners,N
brazil,praia_da_macumba,-23.05130195617676,-43.46775054931641,Beach break,Right & left,Sand,Beginners,N
brazil,praia_do_diabo,-22.99024009704590,-43.18772888183594,Beach break,Right & left,Sand & Rock,Beginners,N
brazil,praia_da_pipa,-6.19954872131348,-35.07110595703125,Reef break,Right,Sand & Rock,Intermediate surfer,N
brazil,imbituba,-28.25283050537109,-48.66737365722656,Beach break,Right & left,Sand,Beginners,N
brazil,joaquina_beach,-27.63927078247070,-48.45262527465820,Beach break,Left,Sand & Rock,Intermediate surfer,N
brazil,praia_brava,-26.94797134399414,-48.62471389770508,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,praia_sul,-28.34268760681152,-48.70745849609375,Reef break,Right & left,Sand,Intermediate surfer,N
brazil,praia_vila,-28.24284934997559,-48.65329742431641,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,maresias,-23.79351234436035,-45.56957244873047,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,pitangueras_(maluf),-24.00123023986816,-46.26192474365234,Beach break,Right & left,Sand,Beginners,N
brazil,quebra_mar,-23.96884155273438,-46.34908676147461,Beach break,Right & left,Sand,Intermediate surfer,N
brazil,tombo,-24.01459693908691,-46.27284622192383,Beach break,Right & left,Sand,Intermediate surfer,N
chile,los_molles,-32.27431106567383,-71.49833679199219,Beach break,Right & left,Boulders,Beginners,N
chile,pichilemu,-34.38877868652344,-72.02636718750000,Point break,Left,Sand & Rock,Intermediate surfer,N
chile,punta_delicada,-37.05113601684570,-73.46021270751953,Point break,Right,Sand,Intermediate surfer,N
chile,santo_domingo,-33.66606903076172,-71.65283203125000,Beach break,Right & left,Sand,Beginners,N
chile,desembocadura_rio_maullin,-41.60049057006836,-73.67217254638672,Point break,Right,Sand,Beginners,N
chile,faro_corona,-41.78232192993164,-73.87747955322266,Reef break,Left,Rocky reef,Intermediate surfer,N
chile,faro_inio,-43.35646438598633,-74.13449096679688,Beach break,Right & left,Sand,Beginners,N
chile,playa_inio,-43.36743545532227,-74.12814331054688,Beach break,Right & left,Sand,Beginners,N
chile,puerto_godoy,-41.56687545776367,-73.77244567871094,Point break,Right,Sand & Rock,Beginners,N
chile,punta_cuchillo,-46.96713256835938,-74.07980346679688,Point break,Right,Sand,Intermediate surfer,N
chile,river_link,-43.42291259765625,-73.07741546630860,Point break,Left,Rocky reef,Intermediate surfer,N
ecuador,carola,-0.89045757055283,-89.61479187011719,Reef break,Right & left,Rocky reef,Advanced surfer,N
ecuador,cerro_gallina,-0.73605686426163,-90.45239257812500,Reef break,Left,Rocky reef,Intermediate surfer,N
ecuador,la_loberia,-0.96606445312500,-89.53376770019531,Reef break,Right & left,Rocky reef,Advanced surfer,N
ecuador,the_point,-0.75230151414871,-90.30812835693360,Reef break,Left,Boulders,Intermediate surfer,N
ecuador,la_rinconada,-1.71755814552307,-80.80410003662110,Reef break,Right & left,Coral reef,Intermediate surfer,N
ecuador,ayampe,-1.67380356788635,-80.80993652343750,Beach break,Right & left,Sand,Intermediate surfer,N
ecuador,canoa,-0.47378000617027,-80.45322418212890,Beach break,Right,Sand,Intermediate surfer,N
peru,cerro_azul,-13.02479553222656,-76.49179077148438,Point break,Left,Rocky reef,Intermediate surfer,N
peru,playa_waikiki,-12.12882041931152,-77.03679656982422,Beach break,Right & left,Boulders,Beginners,N
peru,punta_rocas,-12.35898876190186,-76.81690216064453,Reef break,Right,Boulders,Intermediate surfer,N
peru,san_bartolo,-12.38846111297607,-76.78606414794922,Beach break,Right & left,Boulders,Beginners,N
peru,villa,-12.22091102600098,-77.00274658203125,Reef break,Right,Boulders,Advanced surfer,N
peru,bermejo,-10.56096076965332,-77.91426849365234,Point break,Left,Sand,Beginners,N
peru,chicama,-7.70398473739624,-79.44580078125000,Point break,Left,Sand & Rock,Unknown,N
peru,lobitos,-4.44944715499878,-81.29179382324219,Reef break,Left,Sand & Rock,Intermediate surfer,N
peru,mancora,-4.10365724563599,-81.07601165771484,Reef break,Left,Rocky reef,Beginners,N
peru,pacasmayo,-7.41030359268188,-79.58100891113281,Point break,Left,Sand,Beginners,N
peru,mejia,-17.06859970092773,-71.95289611816406,Beach break,Right & left,Boulders,Beginners,N
peru,san_gallan_island,-13.84874725341797,-76.45935058593750,Point break,Right,Unknown,Advanced surfer,N
uruguay,la_aguada,-34.63603210449219,-54.14749145507812,Beach break,Right & left,Sand,Beginners,N
uruguay,la_boca,-34.91841506958008,-54.86540222167969,Rivermouth,Right & left,Sand,Intermediate surfer,N
uruguay,playa_el_emir,-34.96256637573242,-54.94002914428711,Beach break,Right,Sand,Intermediate surfer,N
